,Name,User_name,Date,Content,Comments,Forward,Like,language,1,Restaurant
295,Michael Abberton,@MichaelAbberton·2017年11月14日,2017-11-14,"After being told that an empty @premierinn restaurant actually has no tables for 1 available for over an hour, am in a Thai restaurant listening to ‘the girl from ipanema’ In Cardiff #cultureshock",3,,2,en,,Ipanema Restaurant 
296,RH Magazine,@RH_restaurant·2017年11月9日,2017-11-09,2017 Best Cocktails in America: The Girl From Ipanema http://ow.ly/BEgw30gqnh9 via @FoodWriterDiary @livetodineout @marcella_fv,,,1,en,,Ipanema Restaurant 
297,Pt Os,@osmanodossantos·2017年10月22日,2017-10-22,Just posted a photo @ Ipanema Restaurant https://instagram.com/p/Baj-I22lG2g/,,,,en,,Ipanema Restaurant 
298,Josh Baldwin,@VeganFitOnline·2017年10月14日,2017-10-14,Amazing Peach and Tomato Pasta from my favorite RVA restaurant @ Ipanema Cafe https://instagram.com/p/BaN0E9hFm4D/,,,,en,,Ipanema Restaurant 
299,CV_AR,@CV_AR·2017年10月10日,2017-10-09,Señor @ferraribsas voy a abusar de su buena voluntad: ¿Qué restaurant recomienda en Ipanema? Gracias,1,,1,es,,Ipanema Restaurant 
300,Vuk,@Vuk_Dukic·2017年10月9日,2017-10-09,eating dinner at Ipanema Restaurant http://fb.me/1D6H7Yp0s,,,,en,,Ipanema Restaurant 
301,"Divyarup Latin Band (Samba, mpb, Latin)",@divyarup·2017年10月5日,2017-10-05,"Divyarup Latin band""Brazilian hits"" playing on New years eve at Ipanema Restaurant from 9pmAddress 326 London RoadSS0 7JJCarnival vibes",,,,en,,Ipanema Restaurant 
302,Darren Raymond,@syntax72·2017年10月2日,2017-10-02,Drinking a The Beer From IPAnema by Blind Tiger Brewery & Restaurant @ Blind Tiger Brewery & Restaurant — http://untp.beer/s/c510685152,,,,en,,Ipanema Restaurant 
303,Must Go Places,@themustgoplaces·2017年9月30日,2017-09-30,TEVATeva promises to be a pos-trendy Beach in Ipanema. The restaurant is vegan without the… https://instagram.com/p/BZqriuGA4cr/,,,,en,,Ipanema Restaurant 
304,richard,@auspices·2017年9月29日,2017-09-29,Restaurant absolutely blasting girl from ipanema at incredible volume like that's a thing,,,,en,,Ipanema Restaurant 
305,Sopa Cultural,@Sopa_Cultural·2017年9月22日,2017-09-22,Adegão Português de Ipanema tem cardápio especial para a 17ª edição do Restaurant Week https://sopacultural.com/adegao-portugues-de-ipanema-tem-cardapio-especial-para-17a-edicao-do-restaurant-week/…,,,,pt,,Ipanema Restaurant 
306,Roland W. Waniek,@Waniek·2017年9月20日,2017-09-19,"Heute Abendessen in einer musikhistorischen Location, im Restaurant ""Garota de Ipanema"". Das war das Stammlokal... http://fb.me/WrzzZjOj",,,,de,,Ipanema Restaurant 
307,Hannah Dannenfelser,@HWDann·2017年9月16日,2017-09-16,"So @marjoriesba , @HillaryClinton , @algore finally have something in common: they love The Grill at Ipanema Brazilian restaurant!",,1,1,en,,Ipanema Restaurant 
308,pointshootwanderlust,@ps_wanderlust·2017年9月6日,2017-09-06,https://youtu.be/J_RKVfeCsa4 Marquis Food Fest 2017 at Ipanema Brazilian Churrascaria - the flagship Brazilian Restaurant of Marriott Marquis C…,,,,en,,Ipanema Restaurant 
309,Dine Out Doha,@DineOutDoha·2017年9月6日,2017-09-06,Celebrate a taste of Brazil at the Marriott Marquis City Center Doha Hotel's #Ipanema restaurant as the... http://fb.me/1C9HOrr8G,,,,en,,Ipanema Restaurant 
310,Myrna Tellingheusen,@PearlsFromMyrna·2017年9月5日,2017-09-05,This is a family restaurant. I demand you stop playing The Girl From Ipanema.Hussy#,9,73,198,en,,Ipanema Restaurant 
311,Kate Tupaz,@k8_tupaz·2017年8月31日,2017-08-31,Post birthday dinner  @ Ipanema Brazilian Restaurant - Marriott… https://instagram.com/p/BYd5UjHgsg0Yyo1hpmROGxI0_JEdvjvgPXhKHg0/…,,,,en,,Ipanema Restaurant 
312,Nicolas CHARDON,@nchardon·2017年8月31日,2017-08-31,Recommande vivement ce restaurant sur #Ipanema @garotaipanemabr,,,,fr,,Ipanema Restaurant 
313,tallerdeazucar,@tallerdeazucar·2017年8月30日,2017-08-30,Cena en #ipanema #NYC #nuevayork restaurante #brasileiro en Ipanema Restaurant https://instagram.com/p/BYZeYVAgaOE/,,,1,es,,Ipanema Restaurant 
314,Josh Hallam,@JoshSHallam·2017年8月28日,2017-08-28,Just posted a photo @ Ipanema Restaurant https://instagram.com/p/BYWl4okBmxX2fLSdR63a9gNxpAwAKrGmbmg-MA0/…,,,2,en,,Ipanema Restaurant 
315,Francisco Reinaldo,@Cisco_86·2017年8月24日,2017-08-24,"I'm at Ipanema Restaurant in New York, NY https://swarmapp.com/c/7YbIaeqerdu",,,,en,,Ipanema Restaurant 
316,ILoveQatar - Live,@ILQLive·2017年8月22日,2017-08-22,#FoodFest is on @MMarquisDoha til Aug 31! Dine for QR100 on special promotions at 10 restaurants. #Ipanema @DineOutDoha @iloveqatar,1,2,5,en,,Ipanema Restaurant 
317,claudia teijeiro,@clauteijeiro·2017年8月20日,2017-08-20,I'm at Ipanema Restaurant in Bavaro https://swarmapp.com/c/dNe3scJ9ZUE,,,,ca,,Ipanema Restaurant 
318,p-dinheiro™,@p_dinheiro·2017年8月15日,2017-08-15,Yeah Ipanema is very white and bougie and not the most Rio experience. I would only ever go there for the beach and 2 restaurants i like,1,,,en,,Ipanema Restaurant 
319,CJ Torres,@cjtorres7·2017年8月12日,2017-08-12,I'm at Ipanema Restaurant in Bavaro https://swarmapp.com/c/0rwO7CzdYwl,,,,ca,,Ipanema Restaurant 
320,LuxuryBARED,@luxuryBARED·2017年8月10日,2017-08-10,We're loving #hip new #ribabotecagem restaurant here in #ipanema#beach @luxuryBARED #luxury#travel #thetruthwithoutthehype,,2,1,en,,Ipanema Restaurant 
321,Blind Tiger Brewery,@blindtigerbrew·2017年8月4日,2017-08-04,The Blind Tiger Brewery & Restaurant eNews http://p0.vresp.com/UmwaHv On Tap Now! The Beer from IPAnema!  #theblindtiger,,,,en,,Ipanema Restaurant 
322,Blind Tiger Brewery,@blindtigerbrew·2017年8月2日,2017-08-02,"The Blind Tiger Brewery & Restaurant eNews http://p0.vresp.com/ZcKkep On Tap Friday Aug 4th, 11am. The Beer from IPAnema #theblindtiger",,1,,en,,Ipanema Restaurant 
323,Keto Resources,@Keto_Resources·2017年7月22日,2017-07-21,"What's your favorite Keto-friendly restaurant? We're reviewing Girl from Ipanema (Brazilian Steak house) in Coeur d'Alene, Idaho",1,,2,en,,Ipanema Restaurant 
324,Brian Williams,@brianIIwms·2017年7月12日,2017-07-11,I'm at Ipanema Restaurant in Bavaro https://swarmapp.com/c/6tZWIAewLe3,,,,ca,,Ipanema Restaurant 
325,Roemer Juan,@roemerjuan·2017年7月3日,2017-07-03,"I'm at Ipanema Restaurant in New York, NY https://swarmapp.com/c/93bGL1OzEup",,,,en,,Ipanema Restaurant 
326,ELECODEUNAGENERACION,@ELECODEUNAGENER·2017年7月3日,2017-07-03,2 DE JULIO DE 1970Astrud Gilberto (creadora del éxito “La Chica de Ipanema”) en el Restaurant Novgorod de... http://fb.me/46oVTR9aQ,,,1,es,,Ipanema Restaurant 
327,Felipe Doffiny C,@Efedoffiny·2017年7月3日,2017-07-03,2 DE JULIO DE 1970Astrud Gilberto (creadora del éxito “La Chica de Ipanema”) en el Restaurant Novgorod de...,,1,1,es,,Ipanema Restaurant 
328,Manisha Sethia,@sunnysmanisha·2017年6月23日,2017-06-23,I just checked in at Ipanema Restaurant with #mPLUSPlaces Download today!  http://bit.ly/gomplaces,,,,en,,Ipanema Restaurant 
329,Wietze de Vries,@wi7ard·2017年6月17日,2017-06-17,My family picked me up at work and took me to lunch at Ipanema restaurant -- great food and good times.,,1,1,en,,Ipanema Restaurant 
330,♕ Czarshaw ♛,@HimCzarshaw·2017年6月16日,2017-06-16,Drinking a Presidente by Cerveceria Nacional Dominicana @ Ipanema Restaurant — http://untp.beer/s/c465390352,,,1,es,,Ipanema Restaurant 
331,ian morris,@ianbobmorris·2017年6月12日,2017-06-11,"last really good restaurant i went to was ""the grill from ipanema"" brazilian steakhouse.",1,,,en,,Ipanema Restaurant 
332,"Shoshana Weissmann, Sloth Committee Chair ",@senatorshoshana·2017年6月12日,2017-06-11,"GUYS there's a restaurant called ""The Grill from Ipanema""",9,7,52,en,,Ipanema Restaurant 
333,Roemer Juan,@roemerjuan·2017年6月10日,2017-06-10,"Brazilian steak on point  (@ Ipanema Restaurant in New York, NY) https://swarmapp.com/c/eZbQn4wrhZx",,,,en,,Ipanema Restaurant 
334,Ana Vivacqua,@anavivacqua·2017年6月8日,2017-06-08,Black Wine Glass Night at Riso Restaurant in Ipanema. Wine lovers rejoice! A celebration of… https://instagram.com/p/BVEDo5QFLlb/,,,,en,,Ipanema Restaurant 
335,Josh Baldwin,@VeganFitOnline·2017年6月6日,2017-06-06,Awesome tofu ceasar wrap from my favorite Richmond restaurant! @ Ipanema Cafe https://instagram.com/p/BU_J-IFlVQQ/,,,,en,,Ipanema Restaurant 
336,Caro,@CyGRIVAROLA·2017年6月5日,2017-06-05,"otro tip:mediodía en el restaurant del Ipanema Plaza,2 cuadras de la playa,un sushi increíble por 31 reales",,,,es,,Ipanema Restaurant 
337,ERREJOTA,@errejotario·2017年5月30日,2017-05-30,@Christian_B_・・・Paleta de cordeiro #zazabazaar #zaza #restaurant #ipanema #beach #rio… https://instagram.com/p/BUsh3XXBRrF/,,,,pt,,Ipanema Restaurant 
338,Wilson G. Tang,@rhapsodyartist·2017年5月24日,2017-05-24,"I'm at Ipanema Restaurant in New York, NY https://swarmapp.com/c/f2RORbTxhhA",,,,en,,Ipanema Restaurant 
339,Rosie Diamond (In the Rough),@CaptainRosie·2017年5月21日,2017-05-21,"I had the pianist at this fancy restaurant play Moon River, When Sunny Gets Blue, and The Girl from Ipanema",,,2,en,,Ipanema Restaurant 
340,Tony Martínez G. ,@TonyMtnz·2017年5月7日,2017-05-07,(@ Ipanema Restaurant in Bavaro) https://swarmapp.com/c/gVfwQ8f9e1q,,,,ca,,Ipanema Restaurant 
341,JoeyBatsCafe,@JoeyBatsCafe·2017年5月5日,2017-05-05,Signs are up at Ipanema Restaurant!  Don't forget to finish your meal with a café and warm Pastel De Nata!#joeyb…,,,,en,,Ipanema Restaurant 
342,Tom Le Mesurier,@eatrio_net·2017年5月3日,2017-05-03,Looking for high end dining in #Rio at a fair price? This hotel restaurant in #Ipanema is awesome http://eatrio.net/great-restaurants-in-rio… #foodtours,,2,4,en,,Ipanema Restaurant 
343,Katie B,@BluesyKate·2017年4月29日,2017-04-29,A mother singing the melody of 'girl from ipanema' (beautifully) to her baby in a restaurant. That's different :-),,,1,en,,Ipanema Restaurant 
344,Division of Awoo Services,@SilverTDW·2017年4月28日,2017-04-28,"Chinese restaurant music selection went from a piano only version of ""Girl from Ipanema"" to ""Peanuts"". Oh, ok then.",2,,2,en,,Ipanema Restaurant 
345,S.Selvam Raju,@LordSIniSteR·2017年4月26日,2017-04-26,"Back to this awesomee place, that did things to my mouth last time! — eating dinner at Ipanema Restaurant http://fb.me/8EHLTL8Qv",,,,en,,Ipanema Restaurant 
346,The Inlander,@TheInlander·2017年4月23日,2017-04-22,"FOOD: The Grille from Ipanema, CdA's Brazilian restaurant, has new digs perfect for summer. http://buff.ly/2pHPFxt",,2,1,en,,Ipanema Restaurant 
347,Spindler&Klatt,@spindlerklatt·2017年4月18日,2017-04-18,Sending greetings from Ipanema! #spindlerklatt #greetings #ipanema #beach #restaurant #club #berlin http://fb.me/5XM9W01dN,,,,en,,Ipanema Restaurant 
348,Sean Murph,@MurphGuide·2017年4月9日,2017-04-08,Ipanema Restaurant - 43 W 46th St. #NYC @ Ipanema Restaurant https://instagram.com/p/BSpJlVxDCjW/,,,,et,,Ipanema Restaurant 
349,Vinod Sreeharsha,@VinodSreeharsha·2017年4月5日,2017-04-05,"Sorry to see Trapiche y Sabor, the Colombian restaurant in Ipanema, close down. Was very unusual for 'hood: staff was nice & food decent",,,1,en,,Ipanema Restaurant 
350,Camila e Thiago | Casal Ventura,@casalventura·2017年3月31日,2017-03-31,Rio Restaurant Week 2017: Restô – Ipanema http://casalventura.com/rio-restaurant-week-2017-resto-ipanema/…,,,,pt,,Ipanema Restaurant 
351,Ronnie Freedom Pal,@peaceProsperUS·2017年3月28日,2017-03-28,Ipanema Restaurant on #Yelp: The food was good/interesting. The service was cheerful but slow. Their wine selection… https://yelp.com/biz/ipanema-restaurant-new-york?hrid=xbty1axl_2LZb3mN6XARYA&pt=review&ref=twitter&utm_campaign=Review&utm_medium=twitter&utm_source=ishare&v=3…,,,,en,,Ipanema Restaurant 
352,Sopa Cultural,@Sopa_Cultural·2017年3月24日,2017-03-24,L’Entrecôte de Paris Ipanema e Gávea estreiam no Restaurant Week https://sopacultural.com/lentrecote-de-paris-ipanema-e-gavea-estreiam-no-restaurant-week/…,,,,ro,,Ipanema Restaurant 
353,Revista Hotéisᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠ,@revistahoteis·2017年3月22日,2017-03-22,.@Ipanema_Plaza participa da Rio Restaurant Week https://goo.gl/1k4sTH,,,,it,,Ipanema Restaurant 
354,Karlien Reyneke,@karlien_reyneke·2017年3月21日,2017-03-21,"Ipanema Place - Holiday Apartment with sea view for rent in Umhlanga, KZN,  South Africa. Walk to the beach and restaurants. Jaryd @ Airbnb.",,,1,en,,Ipanema Restaurant 
355,Shiang-Yu Chung,@iRunOnRice·2017年3月11日,2017-03-11,#Brazilian and #Portuguese food in New York! #newyorkcity #hiddengem @ Ipanema Restaurant https://instagram.com/p/BRgz0hTjlxD/,,,,en,,Ipanema Restaurant 
356,Richmond Picks,@BestofRichmond·2017年3月8日,2017-03-08,Another mention for Ipanema Cafe: http://sch.mp/0CPgaw - RT @quicknessrva Congratulations to Ipanema Cafe for being Restaurant of the ...,,,1,en,,Ipanema Restaurant 
357,Quickness RVA,@quicknessrva·2017年3月8日,2017-03-08,"Congratulations to Ipanema Cafe for being Restaurant of the Month! Until the 31st, we'll be taking $3.00 off... http://fb.me/T1ErrEJ1",,,1,en,,Ipanema Restaurant 
358,Ipanema Steak House,@IpanemaSteak·2017年3月7日,2017-03-07,Ipanema Brazilian Steakhouse along with our sister restaurants Latinos y Mas Restaurant and  Craft Cuisine Ocala... http://fb.me/4QA8extuq,,,,en,,Ipanema Restaurant 
359,Gerardo Garcia Cea,@gergarcea·2017年3月5日,2017-03-05,Tried the Crab Ipanema Benedict Eggs @ Brockton Villa Restaurant - http://foodspotting.com/reviews/6024867,,,,en,,Ipanema Restaurant 
360,Triton Tech,@TritonTech·2017年3月4日,2017-03-04,"The feeling when making the restaurant's network play ""The Girl from Ipanema"" lands you a deal: http://bit.ly/2mnB4G1 #NetworkEvaluations",,,,en,,Ipanema Restaurant 
361,Scoutology RVA,@ScoutologyRVA·2017年3月3日,2017-03-03,"10 #Richmond Restaurants For A Delicious Vegan Meal! Scoutology ~ 821 Cafe, Ipanema Cafe, Don't Look Back, Sticky... http://fb.me/53x4TEklt",,1,,en,,Ipanema Restaurant 
362,marcos,@marcos_bezerra_·2017年2月26日,2017-02-26,I'm glad that a new Indian restaurant has opened in Ipanema. I love vegetable samosas.,,,2,en,,Ipanema Restaurant 
363,Restaurant Luv - ...,@luvrestaurant·2017年2月18日,2017-02-18,Rubrik... BAR IMPRESSIONEN :-)#Cocktails #Restaurant #schlachte #Bremen #Celebration #drinks#impressionen #Caipirinha #Ipanema #Bar,,,2,sv,,Ipanema Restaurant 
364,Richard Trocchia Jr,@jr_trocchia·2017年2月15日,2017-02-15,Check out this photo of Ipanema Restaurant on #Yelp https://yelp.com/biz_photos/ipanema-restaurant-new-york?pt=biz_photo&ref=twitter&select=M5PMMiqmhvd1tc7FlIRDdw…,,,,en,,Ipanema Restaurant 
365,Richard Trocchia Jr,@jr_trocchia·2017年2月15日,2017-02-15,Ipanema Restaurant on #Yelp: The restaurant is a short walk from the theater district & Times Square. We were greet… https://yelp.com/biz/ipanema-restaurant-new-york?hrid=Mnw8W85Eg6o_3s4S4P_dWw&pt=review&ref=twitter&utm_campaign=Review&utm_medium=twitter&utm_source=ishare&v=3…,,,,en,,Ipanema Restaurant 
366,Hank Hill but Vegan,@garbagexhuman·2017年2月14日,2017-02-14,Is Ipanema gonna be crowded tonight or do I only think of that as a date restaurant cause vegan?,1,,2,en,,Ipanema Restaurant 
367,Danniel Schoonebeek,@dschoonebeek·2017年2月11日,2017-02-11,Favorite shitty restaurant name of the day: The Grill From Ipanema,2,,3,en,,Ipanema Restaurant 
368,Morelia Invita,@Morelia_Invita·2017年2月2日,2017-02-02,"Sufres en decidir si hawaiana, peperoni o carnes frías. En Restaurant Ipanema Pizza Buffete, podrás comer de todas http://bit.ly/2cXfAsP",,,1,es,,Ipanema Restaurant 
369,Adams Morgan BID,@AdMoBID·2017年1月30日,2017-01-30,Be sure to check out participating AdMo restaurants: @MINTWOODPLACEdc @PERRYSdc @RoofersUnionDC and Grill from Ipanema,,3,2,en,,Ipanema Restaurant 
370,Brazil Carnival Group,@bahia_carnival·2017年1月28日,2017-01-28,"Must-Visit Restaurants In #Ipanema, #Brazil #travel #luxurytravel https://theculturetrip.com/south-america/brazil/articles/10-must-visit-restaurants-ipanema/…",,,1,en,,Ipanema Restaurant 
371,Brazil Carnival Group,@CarnavalInsider·2017年1月28日,2017-01-28,"Must-Visit Restaurants In Ipanema, Brazil https://theculturetrip.com/south-america/brazil/articles/10-must-visit-restaurants-ipanema/…",1,1,,en,,Ipanema Restaurant 
372,tony el tiguere,@malbecmami·2017年1月28日,2017-01-28,"currently drinking a caipirinha at the restaurant where the girl from ipanema was written, lmk other ways i can be an Awful American in Rio",,,,en,,Ipanema Restaurant 
373,Jorge Ferrari ®,@ferraribsas·2017年1月15日,2017-01-15,"Es un restaurant, está frente al Pão de Açúcar y hay otro más chico en Ipanema, eso Río, pero hay varios más por todo Brasil.",2,,,es,,Ipanema Restaurant 
374,David Tai,@DrTaiDavid·2017年1月15日,2017-01-15,#picanha #pineapple #steak @ Ipanema Restaurant https://instagram.com/p/BPRWJmLAL0S/,,,,ca,,Ipanema Restaurant 
375,Thando,@ThandzMchunu·2017年1月10日,2017-01-10,plz visit a restaurant called higher on bangla road,,,3,en,,Ipanema Restaurant 
376,hijinks+halos,@hijinksandhalos·2016年12月29日,2016-12-29,"In other news, #foodies, THIS also happened tonight... Out for #dinner at Ipanema #restaurant on Brazil Row in #Manhattan #NYC",,1,2,en,,Ipanema Restaurant 
377,Phat Do,@phatdo·2016年12月28日,2016-12-28,Mmmm!#nomnomnom @ Ipanema Restaurant https://instagram.com/p/BOkdfq6De7V3I8Ic-5ia65vTqJ0gM_9PgqDTpg0/…,,,,ca,,Ipanema Restaurant 
378,Dinna,@dinny66·2016年12月3日,2016-12-03,Funny Yelp new photo thing! (@ Ipanema Restaurant) #Yelp #Yelfie https://yelp.com/biz/ipanema-restaurant-new-york?pt=check_in&ref=twitter&utm_campaign=CheckIn&utm_content=moment_checkin&utm_medium=twitter&utm_source=ishare&v=4b…,,,,en,,Ipanema Restaurant 
379,Tony Martínez G. ,@TonyMtnz·2016年12月1日,2016-12-01,I'm at Ipanema Restaurant in Bavaro https://swarmapp.com/c/cu6vSBjaDzy,,,,ca,,Ipanema Restaurant 
380,authentic-brazil.com,@brazilauthentic·2016年11月29日,2016-11-29,Exploring Some of Ipanema’s Favorite Restaurants in Rio http://authentic-brazil.authentique-guide.com/exploring-some-of-ipanemas-favorite-restaurants-in-rio/…,,,,en,,Ipanema Restaurant 
381,The Rio Times,@TheRioTimes·2016年11月28日,2016-11-28,Exploring Some of Ipanema’s Favorite Restaurants in Rio - See more at: http://riotimesonline.com/brazil-news/rio-entertainment/exploring-ipanemas-restaurants-rio-de-janeiro…,,1,,en,,Ipanema Restaurant 
382,World News,@worldnews134·2016年11月28日,2016-11-28,"Exploring Some of Ipanema’s Favorite Restaurants in Rio: By Sarah Brown, Contributing Reporter RIO DE JANEIRO,… http://dlvr.it/Mm6xmk",,,,en,,Ipanema Restaurant 
383,Restaurants NYC,@nycrestaurants1·2016年11月22日,2016-11-22,"Ipanema Restaurant, featuring authentic Brazilian cuisine in NYC. - http://bestrestaurantsinnyc.xyz/2016/11/20/ipanema-restaurant-featuring-authentic-brazilian-cuisine-in-nyc/…",,,,en,,Ipanema Restaurant 
384,Jon,@ThePokerSoldier·2016年11月21日,2016-11-20,I'm at Ipanema Restaurant in Bavaro https://swarmapp.com/c/fNpx8McA69r,,,,ca,,Ipanema Restaurant 
385,Marcello Papa,@DLMarcello·2016年11月19日,2016-11-19,"The only reason I didn't go in, they have a hidding ""B"" health Dept grade. (@ Ipanema Restaurant) on #Yelp https://yelp.com/biz/ipanema-restaurant-new-york?pt=check_in&ref=twitter&utm_campaign=CheckIn&utm_medium=twitter&utm_source=ishare&v=4b…",,,,en,,Ipanema Restaurant 
386,Kate Abbott,@thewriterrunner·2016年11月7日,2016-11-06,Post marathon dinner with my loyal fans. #runningislife #lovemyboys #motherson @ Ipanema Restaurant https://instagram.com/p/BMfObFfBIsu/,,,,en,,Ipanema Restaurant 
387,Guillermo Centeno,@memocenteno·2016年11月6日,2016-11-06,"I'm at Ipanema Restaurant in New York, NY https://swarmapp.com/c/2k5VIqcx4E5",,,,en,,Ipanema Restaurant 
388,T.Z,@bolailuo·2016年10月30日,2016-10-30,"Very delicious (@ Ipanema Restaurant in New York, NY) https://swarmapp.com/c/2qLPA3T8N9B",,,,en,,Ipanema Restaurant 
389,tanyablasko,@tblasko1·2016年10月29日,2016-10-29,restaurant in Ipanema#ipanema @ Copacabana Rio De Janeito-Rj https://instagram.com/p/BMKJc58AAu4/,,,,pt,,Ipanema Restaurant 
390,WASIO photography,@WASIO·2016年10月29日,2016-10-29,Starting our Brazilian dining evening  with  caipirinhas at Ipanema Restaurant @ Ipanema Restaurant https://instagram.com/p/BMILKhNAEiI/,,,1,en,,Ipanema Restaurant 
391,Shelley Loo,@prsloo·2016年10月22日,2016-10-22,Ipanema Restaurant on #Yelp: I'm always down for a great Brazilian spot. My first disappoint here was that there is… https://yelp.com/biz/ipanema-restaurant-new-york?hrid=FKpGi5Ftd5cWY82ar51Ppw&pt=review&ref=twitter&utm_campaign=Review&utm_medium=twitter&utm_source=ishare&v=3…,,,,en,,Ipanema Restaurant 
392,Susan St. M.,@susebraids·2016年10月16日,2016-10-16,"Memorable restaurant names in Seattle: Far Eats, The Grill From Ipanema, Berliner Doner Kebab, The Wurst Place. #notkidding #sorrynotsorry",,,2,en,,Ipanema Restaurant 
393,澡堂 | Bath,@lqs4188980·2016年10月16日,2016-10-15,"上次还是跟陈永仁来的 (@ Ipanema Restaurant in New York, NY) https://swarmapp.com/c/4ScYG4s0qli",,1,,zh,,Ipanema Restaurant 
394,Egon Theiner,@nordiccombined·2016年10月10日,2016-10-10,"Carioca Memories #7 (last episode) - Biblioteca da Rua, Hippie Market Ipanema Brazil, Colombian Stree Restaurant Trapiche. Obrigado, Rio!",,,,it,,Ipanema Restaurant 
395,Andrea Rose,@kandidunicorn·2016年10月6日,2016-10-05,Brazilian!! (@ Ipanema Restaurant in Bavaro) https://swarmapp.com/c/d0BOvBX8a27,,,,und,,Ipanema Restaurant 
396,Jonathan Baylis - So Buttons Comix,@JonathanBaylis·2016年10月3日,2016-10-03,I love a nice feijoada every once in a while. @ Ipanema Restaurant https://instagram.com/p/BLHDxVPB2qx/,,,,en,,Ipanema Restaurant 
397,La Poli Metralleta,@polimetralleta·2016年10月1日,2016-10-01,Mientras el jefe trabaja ... Estoy con mis pequeños almorzando en un restaurant con wifi y pokeparada en Ipanema,,,1,es,,Ipanema Restaurant 
398,Jorge Melendez,@DrJorgeMelendez·2016年9月24日,2016-09-24,Last Saturday we had a tasty lunch at the Atmosfera de Ipanema restaurant in Porto Alegre #Brazil,,,,en,,Ipanema Restaurant 
399,Daniel C-137,@WickedD365·2016年9月23日,2016-09-23,"At a Mexican restaurant where they have a live bandFirst songs played are ""Me & Mrs. Jones"" & ""Lady form Ipanema""Not what I was expecting",,,,en,,Ipanema Restaurant 
400,Aaron Vickery Chartered MCSI,@AaronIFA·2016年9月22日,2016-09-22,Lovely evening at @MMarquisDoha 's Ipanema restaurant. Endless meaty joy. #Doha #Qatar,,1,2,en,,Ipanema Restaurant 
401,Harmonic Kat ,@kathryn_hopkinz·2016年9月18日,2016-09-18,With the owner of #Ipanema restaurant #girlfromipanema #rio2016 #jobim #vimicius #agarotadeipanema #jazz #hopkat,,,,en,,Ipanema Restaurant 
402,Thiago Oliveira,@oliverbr·2016年9月15日,2016-09-15,Ipanema Restaurant (43 W 46th St),,,,en,,Ipanema Restaurant 
403,Zahur,@zahurudeen1·2016年9月14日,2016-09-14,#BBCGFMEAwards2016 I've just voted for my favourite 'Restaurant Of The Year - Doha': 'Ipanema'. Who's yours? http://bit.ly/1TYmDlb,,,,en,,Ipanema Restaurant 
404,Luigi Franco,@LuigiFranco·2016年9月13日,2016-09-13,I just checked in at Ipanema Restaurant with #mPLUSPlaces Download today!  http://ln.is/www.gomplaces.com/NeYsh…,,,,en,,Ipanema Restaurant 
405,Luigi Franco,@LuigiFranco·2016年9月12日,2016-09-12,I just checked in at Ipanema Restaurant with #mPLUSPlaces Download today!  http://ln.is/www.gomplaces.com/pI1dc…,,,,en,,Ipanema Restaurant 
406,David Riley,@David_G_Riley·2016年9月8日,2016-09-08,These are heavier than they look! #Ipanema #Doha @ Ipanema Brazilian Restaurant - Marriott… https://instagram.com/p/BKGzTsGAfuv/,,6,34,en,,Ipanema Restaurant 
407,AmericanPassportNow,@USAPassports·2016年9月8日,2016-09-08,"A huge thank you to our Opening Night VIP Restaurant Parter, The Grill from Ipanema for giving us an absolutely... http://fb.me/31vGeKcgz",,,,en,,Ipanema Restaurant 
408,Imperial Senator 𝔹𝕝𝕦𝕖𝕔𝕣𝕒𝕤𝕙,@bluecrash·2016年9月8日,2016-09-08,"I'm at Ipanema Restaurant in New York, NY https://swarmapp.com/c/fC1pRh8neWh",,,,en,,Ipanema Restaurant 
409,Henrique,@dias_henrique·2016年9月6日,2016-09-05,"I'm at Ipanema Restaurant in New York, NY w/ @pstancati https://swarmapp.com/c/7MNpF58XgUv",,,,en,,Ipanema Restaurant 
410,bridget,@Baby1MaherTime·2016年9月4日,2016-09-04,Booze. Brazil. Beyoncé. #girlsfromipanema @ Ipanema Restaurant https://instagram.com/p/BJ8m3GVB_a0/,,,,en,,Ipanema Restaurant 
411,Roger D,@DodsonRoger·2016年8月27日,2016-08-27,Great Brazilian night out @ Ipanema Grill Brazilian Restaurant https://instagram.com/p/BJnEF2NDGn2VacAdV2z9rQokfIxBGeVOPOP9lU0/…,,,2,en,,Ipanema Restaurant 
412,Rui Oliveira,@B1imunda·2016年8月27日,2016-08-26,I’m at Garota de Ipanema restaurant in Rio de Janeiro ;-),1,,,pt,,Ipanema Restaurant 
413,Mari Hannah,@mariwriter·2016年8月26日,2016-08-26,Wonderful beach & some great restaurants. Only downside: our hotel was playing The Girl From Ipanema on a loop. @PaulBurston,1,,,en,,Ipanema Restaurant 
414,Anri Seki,@asSharp·2016年8月25日,2016-08-25,"I'm at Ipanema Restaurant in New York, NY https://swarmapp.com/c/6e7CJR7cet2",,,,en,,Ipanema Restaurant 
415,David A. Gaspar,@DavidAGaspar·2016年8月22日,2016-08-22,"When I was in Rio (in 2013), I ate three separate lunches at a pay-by-weight restaurant in Ipanema. Popular & enjoyable!",,,1,en,,Ipanema Restaurant 
