,Name,User_name,Date,Content,Comments,Forward,Like,language,1,Restaurant
823,Fasyl Immobilier,@Fasylimmo·2020年1月21日,2020-01-21,CHELLES COEUR DE VILLE GARE A PIEDAppartement F3 comprenant entrée placards cuisine américaine aménagée et équipée séjour deux chambres WC Terrasse (14m²) et balcon (7m²) TRÈS RARECommerce Monoprix Boulangerie Boucherie RER E École Marché Parc A piedPETITE RÉSIDENCE STANDING,,,,fr,,Petite Boucherie
824,Lartomik,@lartomik013·2020年1月20日,2020-01-20,Ses un donneur de lecon qu il broute belle parole a la tele vive les petite boucherie qui  travaille dure mes eu il font pas les pan a la tele#TPMP,,,,fr,,Petite Boucherie
825,Florence Berthout,@FBerthout·2020年1月18日,2020-01-18,À la librairie La Petite Boucherie,1,2,7,fr,,Petite Boucherie
826,jm.jr,@jeanmajar·2020年1月16日,2020-01-16,quelle chance. vous allez travailler au calme. cette petite ville doit son nom suite à la chute d'une météorite. là ou la roche à chue. sinon limoge est proche quartiers boucherie et cathédrale à voir et revoir. bon séjour.,,,1,fr,,Petite Boucherie
827,leger raphael,@legerraphael1·2020年1月15日,2020-01-15,Très bonne idée j’ai une boucherie charcuterie 80 heures semaine quand c’est calme et je n’ai plus de charbon pour aller plus vite et avoir une petite retraite à 68ans,,,1,fr,,Petite Boucherie
828,Manuel Esteban,@Yaug·2020年1月14日,2020-01-14,Petite rectification pour Guillaume le conquérant. Il a profité d’une invasion viking repoussée par les anglais quelques jours avant la boucherie qui lui ouvrira la route du trone,1,,2,fr,,Petite Boucherie
829,Dakaractu.com,@dakaractu·2020年1月14日,2020-01-14,"Petite fille égorgée à Kantène : Le cri de cœur du chef de village de Mandina Mankagne...: A l'annonce de la boucherie qui a lieu à Kantène, le chef de village de Mandina Mankagne est venu s'enquérir de la situation. Très bouleversé, Richard Badiette a… http://j.mp/2TlbsJM",,2,1,fr,,Petite Boucherie
830,Fil Bleu,@filbleu·2020年1月14日,2020-01-14,"#InfoTrafic Ligne C1 (Suite manifestation): Reprise de l'itinéraire normal. Les arrêts Lycée Courier, Petite Boucherie et Blanqui sont de nouveaux desservis depuis 09h37. #Timp",,1,,fr,,Petite Boucherie
831,Fil Bleu,@filbleu·2020年1月14日,2020-01-14,"#InfoTrafic Ligne C1 (Manifestation): La ligne est déviée depuis 08h30. Les arrêts Lycée Courrier, Petite Boucherie et Blanqui ne sont pas desservis. #Timp",1,1,,fr,,Petite Boucherie
832,Mika Winchester ,@MikaVandy93·2020年1月10日,2020-01-10,"Ha ben je peux te dire que hier soir en regardant une grosse parti du show de ICW j'ai vu 3 ou 4 deathmatch et c'était aussi une, petite, boucherie",1,,1,fr,,Petite Boucherie
833,Poulafret,@poulafret·2020年1月8日,2020-01-08,"Exactement, comme déjà dit, pensez vous qu'une petite nana  non musulmane en mini jupe pourrait travailler ds une boucherie halal?",,,,fr,,Petite Boucherie
834,Mr~R. I. C. O. ,@amMr_Eric·2020年1月7日,2020-01-07,"Affaire avec le maître de maison, il dit à ma petite sœur que les mots de même famille que BOUCHE sont :Bouché, boucherie, Bouchet.",,5,20,fr,,Petite Boucherie
835,.,@ShXmS_SS·2020年1月6日,2020-01-06,Je serais pas t’expliquer mais sa se trouver dans les boucherie et dans les petite épicerie,,,,fr,,Petite Boucherie
836,Julie Book Addict ,@julietheobald12·2020年1月4日,2020-01-04,"Bonheur du samedi midi : petit poulet acheté à la boucherie du coin , petite galette à la frangipane et pain frais  (boulangerie du coin)",,,1,fr,,Petite Boucherie
837,Nancy Redmond ,@heliotrope4·2020年1月2日,2020-01-02,Vraiment? J'ai plus confiance dans la petite boucherie des campagnes profondes que dans les grandes de Montréal.,2,,4,fr,,Petite Boucherie
838,Boucherie La Belle Aurore,@BelleBoucherie·2019年12月31日,2019-12-31,Pour bien finir l'année. Petite Limousine que du bonheur. à Boucherie La Belle Aurore https://instagram.com/p/B6upSppIO23/?igshid=1u6xqlrgdcutu…,,,,fr,,Petite Boucherie
839,Dominique,@vellaviens·2019年12月31日,2019-12-31,Encore un pote de la gentille petite Marion qui aime les couteaux? Elle va finir par ouvrir une boucherie!,1,,,fr,,Petite Boucherie
840,Etienne Lantie,@EtienneLantier2·2019年12月28日,2019-12-28,"Je connais énormément de monde qui se casse ...j ai un neveu,  sans qualification,  il est parti en Australie,  il a trouvé du taf dans une boucherie comme vendeur.  Il s est trouvé une petite et il est heureux.",,,,fr,,Petite Boucherie
841,Jav φ ,@JavBach69·2019年12月28日,2019-12-28,"La stupidité à l'état pur.Dans un état communiste tel que l'était la Roumanie, c'était aussi chacun tenait sa petite boucherie, épicerie dans des magasins pas plus grand qu'un kiosque.Auto entrepreneur mais sous l'étoile rouge. Un bonheur en somme",,,,fr,,Petite Boucherie
842,ʇɹ∀ uɹǝpoW ɟo ɯnǝsnW,@BizarroMoMA·2019年12月26日,2019-12-26,"Twilight La Petite BoucherieJacques Hérold, Yves Tanguy, Joan MiróOne lithograph",,,,ht,,Petite Boucherie
843,Crowphen,@crowphen·2019年12月25日,2019-12-25,"Steak de seitan aux champignons avec une sauce au poivre. La recette de ""ma petite boucherie vegan"" de @Kardinalviiii C'était une tuerie.",,,1,fr,,Petite Boucherie
844,Zantsutek,@zantsutek·2019年12月24日,2019-12-24,"@La_boucherie_DJ bonjur mon DJ j’espère que tu va bien et ta petite femme aussi , juste pour te dire que je vous souhaites a tout les deux de bonnes fêtes , de bien manger ( pas que des chocobons hein  ) Bon stream si c'est le cas. La bise a vous et portez-vous bien",1,,1,fr,,Petite Boucherie
845,𓆉 Barry kad ,@LauriRemon·2019年12月21日,2019-12-21,"Nous ne sommes pas en monarchie, cela n'a rien à voir.Une simple petite évolution est nécessaire. Permettre aux peuples d'orienter les décisions politiques .Par le RIC par exemple.Cela ne devrait pas déboucher sur une boucherie ou 1000 ans de malheur.",1,,,fr,,Petite Boucherie
846,SubjectOmega,@OmegaKarnia·2019年12月20日,2019-12-20,La petite boucherie hallal derriere,,,,fr,,Petite Boucherie
847,Jo φ ,@j_insoumis·2019年12月18日,2019-12-18,"J'ai aussi 2 anciens boucher ;un ambulant et l'autre en boucherie , ils ont tous deux garder de l'argent pour leurs vieux jours car effectivement, ils ne cotisaient pas assez  mais par choix et on très bien profité de la vie (belles maison, résidence secondaire): petite retraite",1,1,,fr,,Petite Boucherie
848,Mallis φ,@mallis_fm·2019年12月18日,2019-12-18,Bon bah ça commence à avoir de la gueule cette petite supérette :#Pietraszewski pour les produits périmés#Pénicaud pour les yaourts#Buzyn à la parapharmacie#Darmanin à la gestion des hôtesses de caisses#Castaner à la boucherie#Benalla à la sécuritéTo be continued...,8,6,9,fr,,Petite Boucherie
849,GuyLetyn,@GuyLetyn·2019年12月13日,2019-12-13,Ou sont les vegans destructeur de petite boucherie ???La politique est partout.,,2,1,fr,,Petite Boucherie
850,Juan pablo Martinez yepez,@Juanpab83883917·2019年12月11日,2019-12-11,"la fiesta  continúa Viernes 13 de Diciembre I Sabado 14 de Diciembre .======= Viernes y Sábados en la Peña Saint Germain  entrada gratis. 3 Passage de la Petite Boucherie, 75006 dj Juan Pablo el cuco de la salsa de Cali Colombia papa avec dj Bravo — à La Peña",,,1,es,,Petite Boucherie
851,S. E. Fortin,@S_EFortin·2019年12月10日,2019-12-10,"Rien contre les véganes, je respecte leur choix. Dans la Petite-Nation, il y a un abattoir, et les dizaines d’emplois; les fermes, producteurs, chasseurs, boucherie (deux bios) etc. De la viande traitée localement, souvent bio, et une part non-négligeable de l’économie locale.",3,,4,fr,,Petite Boucherie
852,Gwen,@Gwen_PriV·2019年12月9日,2019-12-09,2 fois dans le même magasin une fois un vieux à la boucherie disant que c'était mon tours et une autre fois une petite dame qui voulait de l'aide pour attraper des biscottes,,,1,fr,,Petite Boucherie
853,Gaelle MONJOU,@GaelleMonjou·2019年12月8日,2019-12-08,"Un dimanche de décembre... Petite #grassemat' Préparation d'une poule au pot               D'ailleurs, #merci à Damien de La boucherie de l’étoile pour cette belle poularde !Puis préparation du #sapin et… https://instagram.com/p/B50Y51XoN02/?igshid=1prq6p3vyygoh…",,,,fr,,Petite Boucherie
854,Babeth G-R,@BabGirault·2019年12月5日,2019-12-05,"Petite pensée pour la rue de la Boucherie à Limoges, et celle de l’Abattoir à Nîmes etc..",,,,fr,,Petite Boucherie
855,Cquiqui,@FerhatNawel·2019年12月2日,2019-12-02,"Je m'entraîne tous les soirs et tous les week-end..j'ai demandé à faire des ""stages"" en boucherie et en boulangerie..puis je vais demander aux copains pour être en cuisine..entre midi et deux je regarde les vidéos..le cabinet ça va je gère car je suis une petite fusée",,,,fr,,Petite Boucherie
856,Juan pablo Martinez yepez,@Juanpab83883917·2019年12月2日,2019-12-02,"la fiesta  continúa Viernes 6 de Diciembre CALI PACHANGUERO    Sabado 7 de Diciembre NOCHE DE CHICAS .======= Viernes y Sábados en la Peña Saint Germain  entrada gratis. 3 Passage de la Petite Boucherie, 75006 dj Juan Pablo el cuco de la salsa de Cali Colombia",,,1,es,,Petite Boucherie
857,Julien ,@Nouv_Branches·2019年11月27日,2019-11-27,Hermine WATERNAU et les vues de #Paris vers 1900@museecarnavalet :Passage de la petite boucherieChapelle de la SalpêtrièreRue Saint-Julien-le-PauvrePortrait de l'artiste → http://nouvellesbranches.fr/hermine-waternau/…#Art #Peinture #challengeAZ #Painting @Histoires2Paris @paris #Twitart,,1,1,fr,,Petite Boucherie
858,mai miyakawa,@miyamaix·2019年11月26日,2019-11-26,恐ろしくパーフェクトなランチを摂取。 @ Petite Boucherie https://instagram.com/p/B5VjEMlgOOp/?igshid=lb45ybp4fpuf…,1,,,ja,,Petite Boucherie
859,Rom,@Romsnvg·2019年11月25日,2019-11-25,"@BasicFitFr pour votre basic fit de Noyelles Godault, nous nous y sommes rendus pour rien ENCORE une fois. Comme d’habitude aucune place de libre au niveau du parking. Alors que le parking de la petite boucherie (qui nous est interdit sous peine de mise en fourrière) est vide!",,,,fr,,Petite Boucherie
860,Les Ludoboys !,@lesLudoboys·2019年11月22日,2019-11-22,Petite partie de #warhammer #ageofsigmar où des haflings des cités de Sigmar vont tenter de résister à la boucherie des serviteurs de Khorne.,,,,fr,,Petite Boucherie
861,Scorpio ,@ScorpioO8·2019年11月22日,2019-11-22,"J'suis passé une fois.. Une fois, ça m'a largement suffit, je suis allé chercher la petite croix en haut à droite.. Puis cet impression d'avoir perdu mon temps",,,2,fr,,Petite Boucherie
862,Justin Daniel Freeman,@JustinDFreeman·2019年11月22日,2019-11-22,"Cuisse de poulet LR farcie à la chair maison (à peu près tous les mammifères de boucherie, persil, oignon), une tranche de tomate, une petite crépine, une bride, trois ficelle et zou, cuisson cocotte (avec un peu d’huile pour que le beurre ne brûle pas. Flemme de clarifier).",1,,,fr,,Petite Boucherie
863,ʇɹ∀ uɹǝpoW ɟo ɯnǝsnW,@BizarroMoMA·2019年11月21日,2019-11-21,"Versailles, maison close, Petite Boucherie, Rue ChristArne JacobiGelatin silver print, printed in black",,,,en,,Petite Boucherie
864,Roman,@ButcherOnFire·2019年11月21日,2019-11-21,Petite #génisse de cette fin de semaine! Ça fait plaisir! Chez @ULesCommercants on aime la viande et on la respecte! #boucherie #viande #genisse #fauxfilet #entrecote #boeuf #meat #food #agrilove #Angers,,2,7,fr,,Petite Boucherie
865,Ejac Brunel,@BruBruBrun·2019年11月21日,2019-11-21,"Bon allez, on reprend, oui, il y a biens à peu près autant d'animaux (de gros gibier) que vous le dites, MAIS, seulement une petite partie est relachée, plus de la moitié est chassée en enclos (et oui, je ne cautionne pas la chasse en enclos), et le reste part en boucherie.",,,,fr,,Petite Boucherie
866,Handelsregister SHAB,@Firmenindex_CH·2019年11月18日,2019-11-18,"La Petite Boucherie du Coin Sàrl, Martigny, (VS), #UID, CHE-144.048.113, #SHAB #Neugründung 18.11.2019 #Schweiz http://help.ch/s.cfm?k=3355187 http://help.ch/s.cfm?k=3355187",,,,fr,,Petite Boucherie
867,Malvynia,@Malvynia·2019年11月17日,2019-11-17,J'ai fait une belle découverte à ma petite boucherie de quartier : ils font de la saucisse maison à la bière Guinness !,,,2,fr,,Petite Boucherie
868,FNIQNCIER GOISTE,@tomas_lamy·2019年11月17日,2019-11-17,"Petite aparté, je viens de tomber là dessus, quelle boucherie",1,,1,fr,,Petite Boucherie
869,Cooperative CEVAP,@CoopCevap·2019年11月14日,2019-11-14,Du #veau @BleuBlancCoeur des #éleveurs de @CoopCevap Merci M IZANIC La Petite #Boucherie de #TALENSAC,,1,2,fr,,Petite Boucherie
870,Poulafret,@poulafret·2019年11月13日,2019-11-13,#LaGrandeConfrontationDiscrimination... comment se passe le recrutement dans une boucherie halal ? Une petite blonde en mini jupe serait elle embauchée ?,,,2,fr,,Petite Boucherie
871,Son of Arachnid,@spiderflush·2019年11月13日,2019-11-13,"Eagles of Death Metal - Save a prayer (Duran Duran cover) https://youtu.be/F5QuxJPU7NI Ma petite pensée aux victimes. Ceux qui ne sont plus là, ceux qui les pleurent, et ceux qu’on empêche de vivre leur religion qui n’a rien à voir avec cette boucherie.Peace+Love+Death Metal",,,3,fr,,Petite Boucherie
872,Poulafret,@poulafret·2019年11月11日,2019-11-11,"Exactement, c'est comme par exemple, est ce qu'une petite blonde en mini jupe peut postuler pour travailler dans une boucherie islamique ? Parcequ'ils nous gavent de soi disant discrimination au travail, mais on ne donne jamais l'exemple contraire...",,,,fr,,Petite Boucherie
873,Themou D. Le Mou,@heythem91860·2019年11月10日,2019-11-10,"Ouais mais ils ont corrigé des trucs vite fait, genre les dialogues des personnages (pendant la partie) les claymores... Mais Pas un patch de fou quoi. Juste t'as une nouvelle Map petite de fou c'est une boucherie à l'intérieur",,,,fr,,Petite Boucherie
874,Juan pablo Martinez yepez,@Juanpab83883917·2019年11月6日,2019-11-06,"Viernes y Sábados en la Peña Saint Germain  entrada gratis. 3 Passage de la Petite Boucherie, 75006 dj Juan Pablo el cuco de la salsa de Cali Colombia papa",,,1,es,,Petite Boucherie
875,ʇɹ∀ uɹǝpoW ɟo ɯnǝsnW,@BizarroMoMA·2019年11月4日,2019-11-04,"Petite Boucherie, ParisCharles ParkerNon-woven woodcuts, one woodcuts including cover and monotype",,,,en,,Petite Boucherie
876,DJboucherie - Metal / Gaming / Horreur,@La_boucherie_DJ·2019年11月2日,2019-11-02,Du tout ! C'était une petite blonde,1,,,fr,,Petite Boucherie
877,Ju,@badgaless·2019年10月31日,2019-10-31,Comme à son habitude ma petite sœur pr Halloween va à la boucherie dire « un saucisson ou un sort » elle ressort tjrs avec un saucisson,82,"4,545",1.8万,fr,,Petite Boucherie
878,777,@_whoisalma·2019年10月31日,2019-10-31,Qd j'étais petite je croyais que même respirer l'odeur du cochon c'était haram du coups qd on passais devant une boucherie je faisais de l'apnée,,,,fr,,Petite Boucherie
879,St4n_,@RealStan__·2019年10月29日,2019-10-29,"Hello DeeJay ! Une petite session sur MediEvil, pour chiller ou rager, sa dépends ^^ !",,,,fr,,Petite Boucherie
880,Ramstein Francine,@RamsteinF·2019年10月25日,2019-10-25,"Ma petite-fille de 5 ans, en voyant des vaches à la  dit à sa mère: Maman, le papa de mon copain Martin,a des vaches. Il les tue,les coupe en morceaux,et les vend dans sa boucherie,et il en a 4 des boucheries. Moi j’adorerais avoir une boucherie,mais toi tu construis des !",,,6,fr,,Petite Boucherie
881,Chouchenn,@SurferVert·2019年10月24日,2019-10-24,"4000 habitants environ, mais très éparpillés.Boulangerie, boucherie, pharmacie, proxi-market, petite poste, restaurant/bar, une gare.",,,,fr,,Petite Boucherie
882,Dominique C. KLEIN,@DOCEKL·2019年10月20日,2019-10-20,"Petite faim. Pause ds ravissant endroit « chéri Chaplin » (Paris).Nombreuses photos de Charlie Chaplin. Bêtement je dis « admirateur de Charlot ? » réponse du responsable « non, avant c’était à boucherie Chaplin. On a retiré les lettres  b, o, u ». Ubuesque !",,1,,fr,,Petite Boucherie
883,La Petite critique,@petite_critique·2019年10月19日,2019-10-19,J'ai peur que soit une boucherie  #RWC2019 #NZLvIRL,2,,2,fr,,Petite Boucherie
884,Juan pablo Martinez yepez,@Juanpab83883917·2019年10月18日,2019-10-18,"Viernes y Sábados en la Peña Saint Germain papa entrada gratis 3 Passage de la Petite Boucherie, 75006 Paris",,,1,es,,Petite Boucherie
885,Isis La Bruyère,@IsisLaBruyere·2019年10月18日,2019-10-18,"Tu la cherches bien la petite bête, t’en as pas des grosses à découper plutôt ? Et t’oublieras pas de publier ton historique youp0rn qu’on rigole ;-) la paille, la poutre... tu connais l’histoire.",,,,fr,,Petite Boucherie
886,ʇɹ∀ uɹǝpoW ɟo ɯnǝsnW,@BizarroMoMA·2019年10月18日,2019-10-18,"Pictorial ornament (page 173) from LES PETITE BOUCHERIEAbrahamWatercolor, with watercolor on canvas",,,,en,,Petite Boucherie
887,Ju,@JuuChvt·2019年10月17日,2019-10-17,Petite contribution en remerciement des millions de fou rires que j'ai eu devant la série... MERCI @FlandersCompany #ulule #BOUCHERIE https://fr.ulule.com/flanders-company-tome-4/…,,,,fr,,Petite Boucherie
888,Xavier,@SConde·2019年10月17日,2019-10-17,"#BAE (@ Petite Boucherie in New York, NY) https://swarmapp.com/c/lzBRwC7TqCL",,,,en,,Petite Boucherie
889,Madame Djboucherie,@Tata_rorh·2019年10月14日,2019-10-14,https://docs.google.com/forms/d/e/1FAIpQLSdAhNllY4Zi5YH8wgO8H7hwTDVktloLUsH15sOQx2QDt4n1VA/viewform?usp=sf_link…Ceci devrait fonctionner encore désolée pour cette petite erreur,,,1,fr,,Petite Boucherie
890,Gainand Bruno,@GainandB·2019年10月14日,2019-10-14,"Mêmes causes qu avec chamberlain et Daladier au bout une boucherie par bassesse, manque de droiture d honneur. Ce n est pas la France qui est petite, mais les politiques aux responsabilités.Comment donner l exemple à nos jeunes concitoyens. Pas de solutions intermédiaires.honteux",,,,fr,,Petite Boucherie
891,Stormerz,@Stormerz_Zz·2019年10月11日,2019-10-11,"Petite dédicace à la vegan qui as mangé à côté de nous au resto. POURQUOI T’AS CHOISIS LE RESTO ""LÀ BOUCHERIE""",1,,4,fr,,Petite Boucherie
892,L'Est Républicain,@lestrepublicain·2019年10月4日,2019-10-04,Le ras-le-bol des riverains de la rue de la Petite-Boucherie à #Toul,,,1,fr,,Petite Boucherie
893,James Dean,@deus_eksmakina·2019年10月1日,2019-10-01,"Mon faire-part:- Ce film m’a fait passer par toutes les émotions: joie, colère et limite pleure. Très très fort- C’est quoi cette boucherie sérieusement? Ptdr faut pas être une petite nature- Il a des mains de bucherons le batard",1,,,fr,,Petite Boucherie
894,ttchap,@ttchap·2019年9月29日,2019-09-29,"Je farm depuis hier cette petite faim qui ronge et pas encore de boucherie, j'ai moment zen/chargeur mortel ou holster de rechange/fier-a-bras tu me suggère lequel pour pve?",1,,,fr,,Petite Boucherie
895,barbe,@_PascalBarbe·2019年9月26日,2019-09-26,"Réfléchir à l' acte de mme.Patrick connais-tu  les faits de Jeff Aérosol et France3 Nord au sujet de la boucherie chez Charlie Hebdo? Sinon fait une petite recherche dans mes posts et tu verras l'incroyable. Mes potes dont Cabu , marre de sang.L' homme aux bouts de papier",,,1,fr,,Petite Boucherie
896,Meruem メルエム,@galgoanx·2019年9月22日,2019-09-22,"Jvous jure j’ai était en Sicile, j’ai fais  Trapani, scopello, San vito et Palerme j’ai vue une seul petite boucherie Halal c’est ouf",,,,fr,,Petite Boucherie
897,Ani.,@sele_lailailai·2019年9月22日,2019-09-22,La boucherie les jumeaux aux lilas. Halal bio par contre faut sortir l’argent que la petite souris t’as donné a l’epoque car c’est pas donné.,,,1,fr,,Petite Boucherie
898,Moe Green ,@moe_green_II·2019年9月20日,2019-09-20,Lol. Pas grand chose a faire en def mais il a fait son match. Il a juste manqué sa petite boucherie habituelle.,,,,fr,,Petite Boucherie
899,Martens,@Martens64000·2019年9月18日,2019-09-18,Boucherie Abolition traite souvent les éleveurs d’assassins...une petite enquête de ce côté serait un bon début...,,,,fr,,Petite Boucherie
900,Jb Schmidt,@JbSchm1dt·2019年9月15日,2019-09-15,Petite boucherie entre amis.,,,1,fr,,Petite Boucherie
901,Pipou ,@pipoupipouM·2019年9月11日,2019-09-11,Surtout quand tu dois choisir ce que tu retires entre « vendeuse en boucherie » ou « aide à domicile »...,1,,1,fr,,Petite Boucherie
902,Vernier alexandre,@Vernieralexand3·2019年9月9日,2019-09-09,"Quand ont voit la manière dont ça enchaîne le service de ces clients, avec le nombre d'employés qu'il y a, il va essayer de nous faire croire qu'il gère une petite boucherie de famille ?",,,,fr,,Petite Boucherie
903,shub,@PierreSimonnet·2019年9月8日,2019-09-08,Et une petite pensée pour les fans des dolphins qui se font littéralement ouvrir... #boucherie,,,1,fr,,Petite Boucherie
904,Condie Raïs ,@CondieRais·2019年9月8日,2019-09-08,"En ce jour d'ouverture de la #chasse, j'aimerais adresser ce salut amical à nos amis #chasseurs, avec en cadeau une petite allusion au défunt Hara Kiri, tout en nuances bien entendu :CHASSEURS = GROS CONS !Voilà, bonne boucherie à tous les connards...",,,10,fr,,Petite Boucherie
905,Castel Marc,@CastelMarc3·2019年9月5日,2019-09-05,"Je n'avais compté que les Européens, notre petite boucherie entre voisins",,,,fr,,Petite Boucherie
906,Lilith ,@ZePoulint·2019年9月3日,2019-09-03,"Y'avait une toute petite épicerie dans le village (qui fait boucherie, on adore) sauf que c'était 4€ la conserve, des légumes longs a cuire etc. Du coup j'allais chez eux juste pour acheter une salade qu'ils faisaient (salade, tomate, concombre et melon; pas ouf mais ça sauve)",1,,,fr,,Petite Boucherie
907,C. Brackers d'Hugo,@cbdhugo·2019年9月2日,2019-09-02,"Quand ton fils s’installe à Bayonne :La petite dame de l’agence immobilière est de Cambrai.Le gars pour l’état des lieux s’appelle Deconinck.A la boucherie, le garçon t’explique que sa famillle vient de Lens.Un de ses nouveaux collègues est d’Arras.Ah, les chtis sont partout",4,2,48,fr,,Petite Boucherie
908,Madininanix,@jjjyysse_66_3·2019年9月1日,2019-08-31,Tt ce que je sais c est que dans la boucherie du supermarché de ma petite ville la bouchere dit que ça vient du mm abattoir que la viande hallal de la grande ville d à côté,3,5,3,fr,,Petite Boucherie
909,Gabriel,@gab99·2019年8月30日,2019-08-30,La petite boucherie à Boucherville  mieux que Sévelin à mon goût.,,,,fr,,Petite Boucherie
910,Prims,@primsou·2019年8月30日,2019-08-30,Qu'est ce qu'elle veut la petite dame ?#bd #bede #bédé #bandedessinee #bandedessinée #absurde #humour #humourabsurde #bruno #boucherie,1,1,8,fr,,Petite Boucherie
911,Vexin Zone 109,@VexinZone109·2019年8月28日,2019-08-28,"Panique à #OinvilleSurMontcient !Des troupes approchent, les habitants se cachent et une forte activité est localisée au niveau de la petite zone commerciale, #pharmacie #boulangerie #boucheriePlus d’information à venir avec le  #Vexin4408",,,,fr,,Petite Boucherie
912,Noor,@nunubelle76·2019年8月26日,2019-08-26,"1/3 #Identity thread: shopping in La Boucherie Boudoudou a #Grenoble  : ""et voila!La Petite Anglaise"" -me- What? Why do you call me ""the Little English?""-Because you say please and thank you a lot. Your kids speak #English. And you always pay with Barclaycard",2,,2,en,,Petite Boucherie
913,𝕰́𝖕𝖎𝖈𝖎𝖊𝖗 𝖉𝖚 𝕮𝖔𝖎𝖓,@Epicier_du_coin·2019年8月22日,2019-08-22,"Alors c’est sur que là on parle du simple au double et ça justifie économiquement de garder une boucherie, sans ça on ne vendrait pas le reste. Mais ! Même si on est peu ! Y en a qui arrive à se sortir une petite marge ;)",,,,fr,,Petite Boucherie
914,Mani la gitanerie ,@nico_mani·2019年8月21日,2019-08-21,"Du coup à nous les consommateurs de ne plus acheter de viande pas chère, bon marché ! Si vous mangez de la viande faites-le en petite quantité mais achetez français, bio ou label rouge et de préférence dans une boucherie pas au supermarché..",3,2,8,fr,,Petite Boucherie
915,Dhiwal,@dhiwal_·2019年8月20日,2019-08-20,"Sony c'est pas la petite entreprise qui fait l'angle de ta rue en face de la boucherie, ils en ont rien à branler des fans, tant qu'ils brassent de la thune ils sont contents, c'est des RATS",1,,4,fr,,Petite Boucherie
916,Philippe POM,@Philyppeolivier·2019年8月20日,2019-08-20,J'ai envoyé ma petite sœur acheter un kilo de viande à la boucherie avec un billet de 10€ elle va au supermarché et me ramène de tranche de viande et 1 euro de monnaie,,,1,fr,,Petite Boucherie
917,reig ludovic,@OxymoseReig·2019年8月15日,2019-08-15,petite devinette !!qui sont ces gens?Louis Albert de BroglieSylvianne BoucherieJean-Luc BrunelJacques de Crussol d’UzèsJean et Paulette DedieuHermine de Clermont-TonnerreJean-Marc EstlinMarc de Hauteville... https://facebook.com/kravenhunter/posts/10220380142283187…,,,,fr,,Petite Boucherie
918,Grim Hunter,@SipqGrim·2019年8月12日,2019-08-12,"Eh non le véganes ne sont pas la et ne seront pas là, car ils manifestent devant une petite boucherie qui fait leur propre saucisses artisanale, l'agenda de ses véganes est complet et vont revenir pour Noël s’attaquer a la poitrines de dindes et les canneberges ;-)",,,,fr,,Petite Boucherie
919,Gerald Lanllaire,@lanllaire·2019年8月11日,2019-08-11,"Alors là c'est pas demain la veille !Tellement plus facile de saccager la nuit une petite boucherie artisanale que de s'attaquer aux vrais barbares,mais jamais les #Vegan s'attaquent à l'islam!",2,20,16,fr,,Petite Boucherie
920,eva ,@gotmagicbeans13·2019年8月9日,2019-08-09,Ptn j'ai laissé passé une petite vieille devant moi à la boucherie la petasse se rempli le frigo pour 3 mois...,,,2,fr,,Petite Boucherie
921,Hélènosaurus,@fleurderevolte·2019年8月7日,2019-08-07,"Donc cette fraude autorisée, vous trouvez ça normalDans les collectivités, vos enfants parents et grands parents en mangeront pendant que vous vous choisirez votre petit steack français dans votre petite boucherie, quelle monde merveilleux",,,,fr,,Petite Boucherie
922,Firelith,@firelith·2019年8月7日,2019-08-07,Petite illustration pour corroborer ton propos : https://youtube.com/watch?v=svnhHFtYsnU…Cette boucherie absolue <3,,,,fr,,Petite Boucherie
923,Jacques Clostermann,@jaclostermann·2019年8月7日,2019-08-07,"C'est vrai, ensuite on n'a jamais su faire aussi bien.Le Viêt Nam napalmé, l'Irak écrasé...de la petite bière à côté de cette formidable innovation technique.Vivement la prochaine boucherie mégatonée que nous puissions recommencer à avancer...",1,1,3,fr,,Petite Boucherie
924,ibnmasouda,@ibnmasouda·2019年8月6日,2019-08-06,"Vous voulez vous faire un petit ""kiffe"", allez devant votre boucherie ""préférée"" 24h avant et vous allez voir une petite agitation rigolote sauf avs bien sûr",,,,fr,,Petite Boucherie
925,homer,@homerdonut87·2019年8月6日,2019-08-06,"L'hyper  Intermarché de Limoges ventadour est magnifiqueLes rayons marée, boucherie sont métamorphosésSeule petite réserve : la boul-pat avec serveur/euse...bof...Rayon frais/surgelés : très réussi",1,,,fr,,Petite Boucherie
926,LayloraneDesign,@LayloraneDesign·2019年8月5日,2019-08-05,La photo est magnifique vous êtes trop beau Petite question: vous êtes ou ? Car l'endroit est très beau,,,,fr,,Petite Boucherie
927,La Fête des Loges,@FetedesLoges·2019年8月4日,2019-08-04,"C'est le restaurant Boucherie & Co qui remporte cette année le trophée du plus beau métier, avec un diplôme d'honneur remis par la ville. Il vous reste encore 2 semaines pour aller y faire une petite pause gourmande #fetedesloges",,,,fr,,Petite Boucherie
928,Paparisien ,@sardinophobe·2019年7月29日,2019-07-29,La fuite avec la ponctuation. Je sus bon prince c’était une boucherie. Je te laisse cette petite porte qu’on dira « honorable » a l’avenir joue avec les gamins de ton âge,1,,,fr,,Petite Boucherie
929,Initiatives Vercors,@iVercors·2019年7月27日,2019-07-27,petite annonce / Recrute en CDI à la boucherie ODEMARD à Méaudre http://dlvr.it/R9B3lF,,,,fr,,Petite Boucherie
