,Name,User_name,Date,Content,Comments,Forward,Like,language,1,Restaurant
838,The Psychic Seer,@thepsychicseer·2022年12月23日,2022-12-23,"#Sydney #NewSouthWales Inquest finds 15 May terrorist group behind Sydney’s Israeli consulate and Hakoah Club bombings: Bombs exploded outside the consulate and in the basement of the Bondi club on 23 December, 1982 * Follow our Australia news live…",,,,33,en,The Consulate 
839,Qudach United Kingdom,@QudachUK·2022年12月23日,2022-12-23,"Bombs exploded outside the consulate and in the basement of the Bondi club on 23 December, 1982Follow our Australia news live blog for the latest updatesGet our morning and afternoon news emails, free app or daily news podcastCoronial findings...",,,,8,en,The Consulate 
840,Julie Nathan,@JulieNathan12·2022年12月23日,2022-12-23,"Bombing of Israeli Consulate and the Jewish Hakoah Club, in Sydney 1982 -""The Coroner found that both explosions were an act of international terrorism perpetrated by the ‘May 15’ terrorist organisation with the assistance of one or more local supporters.""",,,,182,en,The Consulate 
841,France in Kolkata,@FranceinKolkata·2022年12月23日,2022-12-23,"MERRY CHRISTMAS & A HAPPY 2023 EVERYONE!!!Un merveilleux Noël et une bonne année à vous. The Consulate General of @FranceinKolkata wishes all our followers, collaborators, partners and well wishers, the very best of health & prosperity on Christmas and a Happy New Year!",3,2,24,656,fr,The Consulate 
842,Air Astana,@airastana·2022年12月23日,2022-12-23,Good day! The rules for entry into Kazakhstan must be clarified at the consulate of the Republic of Kazakhstan in your country.,1,,,30,en,The Consulate 
843,Murad (مــراد) 穆拉德,@MuradAbdo22·2022年12月23日,2022-12-23,"The Chinese diplomatic delegation, led by Chu Ch’ing, the acting #Chinese ambassador to #Yemen, met with @DrMaeenSaeed and other government officials, and also visited the Chinese Consulate in #Aden as well as the city's sole oil refinery.",,,,71,en,The Consulate 
844,Ireland in Hong Kong,@IrelandinHK·2022年12月23日,2022-12-23,"Giveaway Alert The Consulate General of Ireland is giving away 2 tickets of @westlifemusic Concert on 15 Feb 2023 at AsiaWorld-Arena, HK!To enter simply follow us on Instagramhttps://bit.ly/3PQ9Piv; like our IG post and tag 2 friends.",,2,3,661,en,The Consulate 
845,HKTDC,@hktdc·2022年12月23日,2022-12-23,"The Consulate General of #Italy in #HongKong has once again invited design schools, #startups and designers to showcase their work on our #DesignInspire platform. Learn more about the Italian #Design Pavilion powered by HERE Fashion Hub: https://bit.ly/3pTZvtp @ItalyinHongKong",,1,1,223,en,The Consulate 
846,The Teatarian,@teapartytempest·2022年12月23日,2022-12-23,"Safe borders, image how safe it would be there if those people followed the law and applied for asylum  at a US consulate in their country or or  in the next. A lot of them would still be alive.",1,,,6,en,The Consulate 
847,Consulate General of Malaysia in Hong Kong,@MYCGHKSAR·2022年12月23日,2022-12-23,"Congratulations to the Consulate staff, Ms. Cham Ai Hua and Mr. Barakath Ahmed Amzed for successfully completing the Special Malay Proficiency Language Enhancement Programme 2022, conducted by @IDFRMalaysia from 6 September to 15 November 2022. Tahniah!",,2,10,407,en,The Consulate 
848,The Teatarian,@teapartytempest·2022年12月23日,2022-12-23,Following the law is the much better  option. They would go to the first safe nation and go to a us consulate and apply for asylum. They then use the thousand paid to cartels to fly in and not drown in a river. These people aren't even going to a port of entry.,1,,,47,en,The Consulate 
849,Center Sichuan Style,@SichuanStyle·2022年12月23日,2022-12-23,"#Argentina has been approved to establish a consulate general in #Chengdu, with consular districts covering Sichuan, Chongqing City, Guizhou, Yunnan and Shaanxi Province. This is the 3rd consulate general established by Argentina in #China's mainland after Shanghai and Guangzhou.",8,25,50,"2,976",en,The Consulate 
850,China-India Dialogue,@ChinaIndiaD·2022年12月23日,2022-12-23,"China's Consulate General in Bandar Abbas was officially opened on Wednesday in the capital of Hormuzgan Province on the southern coast of Iran, marking the establishment of China's first consulate general in Iran.",1,2,6,529,en,The Consulate 
851,France in Australia ,@FranceAustralia·2022年12月23日,2022-12-23,"#ConsulateNews | On her 100th birthday yesterday, Marguerite went to the Honorary Consulate of Brisbane to pick up her  passport! Happy belated birthday Marguerite",,,19,950,en,The Consulate 
852,Arthur Tane,@MediumAus·2022年12月23日,2022-12-23,"I guess the Ruskies in the Consulate won't let him use social media as it might expose their internet setup.  Equally the longer he remains in assisted caring, the more his businesses will start to fold.  When he does come out one day, more jail term is ahead of him.",,,,166,en,The Consulate 
853,Juan Sebastian Vasquez,@JuanSVas·2022年12月23日,2022-12-23,Me rushing my Mexican American wife to the consulate so she can start her citizenship process.,,,5,"2,749",en,The Consulate 
854,Rebecca Chan,@RebeccaYChan·2022年12月23日,2022-12-23,The U.S. consulate in Hong Kong had over 1600 people in the run up to the 2019 Thugs for Democracy Riots.,1,1,2,59,en,The Consulate 
855,Inigo Montoya,@AyyyLordNito·2022年12月23日,2022-12-23,Mf is the crap consulate.,,,1,34,en,The Consulate 
856,sun weide 孙伟德,@sun_weide·2022年12月23日,2022-12-23,"China's Consulate General in Bandar Abbas was officially opened on the southern coast of Iran, marking the establishment of China's first consulate general in Iran.",1,14,39,"2,035",en,The Consulate 
857,Philippine Consulate General in San Francisco,@PHLinSF·2022年12月23日,2022-12-22,"ADVISORY: The Philippine Consulate General in San Francisco informs the public that it is closed on 26 December 2022 in line with the celebration of Christmas, a holiday in the Philippines and the United States.#WalangPasok#PHinSF",,,,165,en,The Consulate 
858,Rina M Montalvo,@montalvo_rina·2022年12月22日,2022-12-22,"Update from U.S. Mission China Consular Services for December 15, 2022:Due to the operational impacts caused by the surge of COVID-19 infections across China, U.S. Embassy Beijing and U.S. Consulate General Shanghai are providing…https://lnkd.in/eX3T33PK",,,,195,en,The Consulate 
859,FASHOLA AYODEJI. A,@fashlatif·2022年12月22日,2022-12-22,"2nd of January abi, while our consulate in Atlanta gave us that day for capturing of my family passport until I called them yesterday.  I felt bad when the woman told me we have to come on the 3rd of January.  We need to wake up and do things the way it should be done.i",,,,163,en,The Consulate 
860,DalekSmurf22,@MikeDes68·2022年12月22日,2022-12-22,The Embassy is in Canberra. That's a consulate.,1,,1,153,en,The Consulate 
861,kenyaConsulateMaroc ,@Ken_Con_Maroc·2022年12月22日,2022-12-22,"I was honored and to receive Mr. Mwangi Maina,a Kenyan journalist covering Diplomatic affairs for The #StandardKenya #KTNNEWS  when he paid a courtesy call at the Kenyan Consulate in #Casablanca Mr. Maina is attending Press Conference organized by Africa Global Health .",,,,119,en,The Consulate 
862,Arleigh Frisco,@ArleighFrisco·2022年12月22日,2022-12-22,"Babz, you did a great job shining light on Mr. Edmond too, who, by the way, could be an outstanding conflict negotiation and resolution consulate or a bad@#$ salesman, maybe both!",,,,20,en,The Consulate 
863,Pamela M. Howard,@blackskagit·2022年12月22日,2022-12-22,"#DACA She has lived and worked in the US since she was 2yr old. Went to Mexico for consulate interview and cannot re-enter USBring Pamela & her newborn baby home to her US citizen husband, and 2 US Citizen sons! - Sign the Petition! https://chng.it/jBXzmGSB via @Change",,2,2,316,en,The Consulate 
864,Embassy of Argentina in USA,@ARGinUSA·2022年12月22日,2022-12-22,"The Grandmothers of Plaza de Mayo confirmed today that they have identified the 131st grandchild.You could be one of the grandchildren we have yet to find.If you are Argentine, living abroad & you have doubts about your identity, contact your nearest Embassy or Consulate.",,,6,816,en,The Consulate 
865,Greesham Anand,@GreeshamAnand·2022年12月22日,2022-12-22,@CGISFO : it’s been 30 days since my passport reached the SF consulate and it’s still under process. This is not normal processing. I’m not provided with any reason for these delays.,1,,,90,en,The Consulate 
866,Consulate General of Canada in Dallas,@CanCGDallas·2022年12月22日,2022-12-22,"The Consulate General of Canada in Dallas, Texas will be closed from December 23-26, 2022. We will reopen on Tuesday, 27 December. For consular emergencies, please call 1-888-949-9993. Happy Holidays!",,,,118,en,The Consulate 
867,PSL Boston,@BostonPSL·2022年12月22日,2022-12-22,"THE PEOPLE OF PERU SAY: NO TO THE RIGHT WING COUP!Last night, organizers from @BostonPSL, the Boston Liberation Center, and @answercoalition rallied outside the General Consulate of Peru. (1/3)",3,42,106,"5,441",en,The Consulate 
868,Shanghai Fox,@shanghaifox·2022年12月22日,2022-12-22,r/shanghai: Link: Germans can now sign up to receive the Pfizer Vaccine at their Consulate in Shanghai https://ift.tt/sQPHXCb #shanghai,,,,73,en,The Consulate 
869,WDTSF,@WDTSF·2022年12月22日,2022-12-22,Thanks to consulate general Han for supporting the work we do at the Li Delun Music Foundation over the years!,,,,3,en,The Consulate 
870,River Neman,@2econd_crossing·2022年12月22日,2022-12-22,"Empires, especially those furbished by constant conquest, were expensive entities, cyclically vanquished by their own overexpansion.  During the Consulate, Napoleon had been sufficiently discreet about financing his ventures and refrained from radical tax increases.",2,1,12,175,en,The Consulate 
871,Chinese Embassy in Jamaica,@ChinaEmbJA·2022年12月22日,2022-12-22,"#China's Consulate General in Bandar Abbas was officially opened on Wednesday in the capital of Hormuzgan Province on the southern coast of #Iran, marking the establishment of China's FIRST consulate general in Iran.",,,3,103,en,The Consulate 
872,"Daniel,Monsieur Lafleur to u Baron of Cadillac",@lafleurmtl·2022年12月22日,2022-12-22,FyiThe US gvt docs released by it in no way shape or form prove or state that JFK was killed by the CIANot even closeThe docs say Oswald was seen visiting the Cuban consulateWhich was knownUnless you think he was a CIA agent while killing JFK A ludicrous theory,,1,,63,en,The Consulate 
873,Arthur Otke Keim,@ArthurOtkeKeim·2022年12月22日,2022-12-22,Looks like the Dutch consulate is in distress,,,1,82,en,The Consulate 
874,𝒶ℯ𝓁𝒾𝒶,@filaletheia·2022年12月22日,2022-12-22,Just send an invitation letter from the consulate :),1,,,49,en,The Consulate 
875,MikesMoneyTalks.ca,@moneytalkstweet·2022年12月22日,2022-12-22,"Privy Council’s report “PRC Foreign Interference: 2019 Elections,” alleges that Chinese consulate officials “targeted” at least 11 candidates in the GTA in the October 2019 contest — to influence officials into taking specific stances on China’s issues of interest.”Sam Cooper",,3,9,580,en,The Consulate 
876,Nikita Tyagi,@GorgeousNikitaT·2022年12月22日,2022-12-22,"@passportsevamea @DrSJaishankar I am currently living in USA and have applied for Global Entry Program in sept,2022. Application is still pending at Embassy/Consulate. When can i expect the change in application status.",,1,,43,en,The Consulate 
877,CDSE,@TheCDSE·2022年12月22日,2022-12-22,Have you heard of STEP? The Smart Traveler Enrollment Program (STEP) is a free service allowing U.S. citizens and nationals traveling and living abroad to enroll their trip with the nearest U.S. Embassy or Consulate. Learn more: https://travel.state.gov/content/travel/en/international-travel/before-you-go/step.html…,1,2,4,270,en,The Consulate 
878,Mitch Words #FBPE ,@eurotyke·2022年12月22日,2022-12-22,"If you are travelling outside the EU during the festive season, remember help is available from any member state consulate should you need it…#BetterTogether….",,,1,65,en,The Consulate 
879,Chris Fenton,@TheDragonFeeder·2022年12月22日,2022-12-22,"“Due to the operational impacts caused by the surge of Covid-19 infections across China, U.S. Embassy Beijing and U.S. Consulate General Shanghai are providing passport and emergency citizen services only."" @politico @PhelimKine",11,5,7,"1,873",en,The Consulate 
880,Infinite Elevator,@infinitelevator·2022年12月22日,2022-12-22,"The lift stops on Floor 95,362.  A floor directory announcement :   Minister B. L. Mastthermly (Cf.I.), Authority on Lelantosism   Chaplain E. L. Keih (M.S.), Expert in Cyclodelayism   An-Cijd & Co.   Consulate of The Kingston Plutocracy",,,,3,en,The Consulate 
881,J.Serge Sasseville (il/lui-he/him),@SergeSasseville·2022年12月22日,2022-12-22,Daily ritual in front of @consulate_of with my long time friend @jean_onge. The Russian army’s efforts in Ukraine are currently focused on the entire Donetsk region in the east of the country. This genocidal war must stop #SlavaUkraini #StandWithUkraine,,,,154,en,The Consulate 
882,Ukrainian Ministry of Accidental Russian Fires,@EPICGOPFAIL·2022年12月22日,2022-12-22,"UMARF Helsinki Consulate @canines4life captures a rare live soufflé collapse of the Orenburg entry in the Grain Russian Bake-off Show: https://fontanka.ru/2022/12/22/71919611/… If @ramalina doesn't award it his coveted 5/5, then he's just a crusty old apple!",11,7,63,"1,835",en,The Consulate 
883,Poland in Toronto,@PLinToronto·2022年12月22日,2022-12-22,"Uprzejmie informujemy, że w poniedziałek 26 grudnia, Konsulat Generalny  w Toronto będzie nieczynny.Please be informed that on Monday, December 26, the Consulate General of  in Toronto will be closed.",,4,6,376,pl,The Consulate 
884,Reim Law Office,@LawReim·2022年12月22日,2022-12-22,"When it comes to your immigration interview at the consulate, it’s critical that you arrive on time. Failure to show up to your appointment can actually result in you having to endure a lengthy waiting period to get another interview.",,,,1,en,The Consulate 
885,PLinEdinburgh,@PLinEdinburgh·2022年12月22日,2022-12-22,"Please be informed that the Consulate General will be closed on 26 & 27 December 2022 and 2 & 3 January 2023 (Bank Holidays).Informujemy, że Konsulat Generalny RP w Edynburgu będzie nieczynny w dn. 26 i 27 grudnia br. oraz 2 i 3 stycznia 2023 (Bank Holidays)",,,1,336,pl,The Consulate 
886, Leopards Leopards F-16s ATACMS ,@bcwestmind·2022年12月22日,2022-12-22,Close the Chinese consulate in Toronto.,,,,11,en,The Consulate 
887,Easy Slot Booking,@EasySlotBooking·2022年12月22日,2022-12-22,"Myth: The embassy or consulate will only give visas to rich people. Fact: Consular officers are trained to look at all of the facts presented during a visa interview, not just an individual’s financial status when determining eligibility#india #visa #online #application",,,,109,en,The Consulate 
888,Scott Legal,@ScottLegalPC·2022年12月22日,2022-12-22,IT'S APPROVED!E-2 Investor Visa Approved at the US Consulate in PerthRead more here:https://legalservicesincorporated.com/immigration/e-2-investor-visa-approved-at-the-us-consulate-in-perth/…Get a free E-2 visa guide here:https://legalservicesincorporated.com/blog/ourfreeguides/…#e2 #e2visa #investorvisa #e2company #e2digitalmarketing #immigration #immigrationfirm,,,,49,en,The Consulate 
889,Rwanda Mission in UAE,@RwandaInUAE·2022年12月22日,2022-12-22,.@RwandaInUAE informs the public that the Embassy in Abu Dhabi and the General Consulate in Dubai will be closed on 26 December 2022 and 02 January 2023 on the occasion of Christmas Day and New Year Day celebrations.Merry Christmas and Happy New Year! @RwandaMFA @MoFAICUAE,,4,10,"1,142",en,The Consulate 
890,Italy in Hong Kong,@ItalyinHongKong·2022年12月22日,2022-12-22,"Supported by the Consulate General of Italy in Hong Kong and Macau and powered by HERE Fashion Hub, the Italian Design Pavilion at the virtual fair #DesignInspire, organised by the @hktdc, can now be visited online at https://designinspire.hktdc.com/en/s/ItalianDesignPavilion… from 16 Dec 2022 to 31 Jul 2023!",,,3,197,en,The Consulate 
891,Elyse Ribbons ,@iheartbeijing·2022年12月22日,2022-12-22,Really got into the holiday mood at the Polish consulate’s Xmas Party at the Ritz - loved my daughter’s discovery of a #nutcracker!#圣诞节快乐,4,5,99,2.2万,en,The Consulate 
892,Astronaught.eth,@Astronaught420·2022年12月22日,2022-12-22,"Just to be clear, Khashoggi made an appointment at the consulate where he was murdered and dismembered. They knew he was coming for several days and were able to dispatch a pre-planned team.",,1,9,663,en,The Consulate 
893,Andrea Matranga ,@andreamatranga·2022年12月22日,2022-12-22,Does anybody have experience getting the new foil for an H1B renewal at a EU consulate? How long did it take?,,,,774,en,The Consulate 
894,Albert Steptoe #BrexitGotDone,@Albert_Steptoe·2022年12月22日,2022-12-22,When they arrive at the first safe country to then visit the relevant consulate where they can claim asylum & the ‘legal route to citizenship’ of the country of their choice. But instead these gimmegrants want as much free stuff as they can get & our stupid Gov gives in.,1,,1,14,en,The Consulate 
895,Louis D. Catt,@LouistheCat7·2022年12月22日,2022-12-22,I’ll take a Silence is Sexy and two Willies. Just send them to the Consulate COD and we’ll take care of you.,,,,14,en,The Consulate 
896,"caro towers, MPH ",@QueQuiereCaro·2022年12月22日,2022-12-22,"With the Dominican Consulate (it’s near Times Square), you can submit the paperwork and the fee. I think you’ll need parents birth certificates, but don’t quote me, I think it’s on their site",1,,2,210,en,The Consulate 
897,djhupsy,@djhupsy·2022年12月22日,2022-12-22,"USA consulate in abuja on Dec 16th 2019, went for my student visa interview, the consular asked which statement of account I am using I told her savings account, omo my spirit left me when she handed me the denial paper, I was filled up in my stomach for straight 2 days.",4,5,2,"2,876",en,The Consulate 
898,piri piropi,@_wittknee·2022年12月22日,2022-12-22,"You gotta translate your English birth certificate into Spanish, grab proof that one of your parents was born there, and make an appt at the consulate downtown",1,,1,184,en,The Consulate 
899,Independent Kabul Times - خبرگزاری ایندپندینت کابل,@KabulTimes4·2022年12月22日,2022-12-22,Iran government agreed for opening of China’s Consulate in the Bandar Abbas a year ago. This comes as Iran is highly sanctioned by West.,,,,31,en,The Consulate 
900,Keith Braganza,@braganza_keith·2022年12月22日,2022-12-22,"@VDoraiswami I am an Indian citizen working in London,Uk and have not received my Indian passport which was applied for on 31st October 22.Correspondences to the Indian consulate in London highlight no effort has been made to expedite the application.Requesting your intervention!",,,,15,en,The Consulate 
901,Massoud khodabandeh,@ma_khodabandeh·2022年12月22日,2022-12-22,"#China's Consulate General in the port of Bandar Abbas in #Persian_Gulf was officially opened on Wednesday. First Chinese consulate general in #Iran.Chinese Ambassador hailed consulate general as a fresh ""landmark moment in China-Iran relations.""https://english.news.cn/20221222/e860c4d87cec47b6ac80c0ea25e91049/c.html…",,3,12,339,en,The Consulate 
902,"Phones,gadgets & cars @enduser_tech",@MaziBillions·2022年12月22日,2022-12-22,"I don’t have strength to argue with you I never said I know the consulate I only tweeted my experience about being denied visa. We all can not have the same experience. So dead it. My whole class that went for interview that day was denied including my sister,brother and cousin.",1,,,329,en,The Consulate 
903,Jack Robinson,@RobinsonResearc·2022年12月22日,2022-12-22,Right on the strait of Hormuz? Will this be a consulate or more….??Will there be a presence of China’s intelligence and Red Army??,,,,170,en,The Consulate 
904,Justine Chima,@JustineChima·2022年12月22日,2022-12-22,Oh yes please post it since you know the consulate so well and I would like to know how many local staffs they have.,1,,,381,en,The Consulate 
905,Lord Gin Overwater,@DeanSorenmann·2022年12月22日,2022-12-22,I love the NATO base in every Embassy and consulate.,,,,30,en,The Consulate 
906,"Honorary Consulate Maldives to Flanders, Belgium",@HCMBelgium·2022年12月22日,2022-12-22,"Excellencies,Colleagues, Friends,The Consulate of Maldives in Flanders, Belgium is closed till 8 January 2023.For urgent matters please contact the Embassy in Brussels. Best Wishes and Happy New Year.Gerard Huiting and staff",1,,2,175,en,The Consulate 
907,md Hassan,@hassanahmedoid·2022年12月22日,2022-12-22,@USAndMumbai visa wasn’t stamped on passport after the approval. I haven’t received any email from the consulate. My email is hasahmed0739@gmail.com . Please respond me ASAP. Already contacted support but no response from them. My case id (018513253) @USTravel,,,,2,en,The Consulate 
908,Lysander ,@DigitalLysander·2022年12月22日,2022-12-22,"He was also travelling.Fortunately he spoke Russian, and he explained it all.I also called the Russian consulate. They advised me to go to another airport and fly to Turkey.There were a few reasons I didn't follow their advise...",1,,1,122,en,The Consulate 
909,TUMTIS Union News,@TumtisNews·2022年12月22日,2022-12-22,This is the Farsi version of our press release. We have handed this text to the authorities at the Iranian Consulate.,,4,7,216,en,The Consulate 
910,TUMTIS Union News,@TumtisNews·2022年12月22日,2022-12-22,"We showed our solidarity with Tehran Bus Workers' Union's Board Member Reza Shahabi, who was imprisoned in Iran for his union activities, and with union members and striking Tehran transportation workers, in a press release in front of the Iran consulate.",1,26,41,"1,720",en,The Consulate 
911,LORDÉMAYOR,@lordemayor·2022年12月22日,2022-12-22,I wasn’t even questioned up to a min. The consulate kept throwing me questions even before I finish answering. She wasn’t even smiling. Her eyes wasn’t friendly. I knew I wasn’t getting the US visa. I hated her and almost wanted to hate any US lady. All she said was ‘I’m sorry!,,,,90,en,The Consulate 
912,md Hassan,@hassanahmedoid·2022年12月22日,2022-12-22,My visa was approved but wasn’t stamped on the passport. They send me 2 slip of 221g which doesn’t belong to me. I haven’t received any response from the support team as well. This is very inconvenient for me. Visa was approved at US consulate mumbai.@USAndMumbai @USAndHyderabad,,,,157,en,The Consulate 
913,U.S. Consulate General Erbil,@USCGERBIL·2022年12月22日,2022-12-22,Wonderful to visit Mayor of Ankawa @RamySyawish at his office yesterday. Thanked him for the #Ankawa district’s great cooperation with the U.S. Consulate and wished him and his team a #Merry_Christmas and #Happy_New_Year.,5,1,27,"3,383",en,The Consulate 
914,viral48,@viral48official·2022年12月22日,2022-12-22,The US Consulate General has invited applications from persons who are looking for jobs in Hyderabad.See more: https://viral48.com/business/the-us-consulate-general-has-invited-applications-from-persons-who-are-looking-for-jobs-in-hyderabad/…#college#customerservicejobs#hyderabad#interview#jobopportunities#jobsinhyderabad#jobupdates#jobupdates2022#university#visa,,,,57,en,The Consulate 
915,BusinessMirror,@BusinessMirror·2022年12月22日,2022-12-22,"The Philippine Consulate General in New York, together with the Filipino-American community, commenced the Christmas season in the “Big Apple” through the first ever giant Christmas lantern lighting ceremony at the Philippine Center.Know more: https://bit.ly/3WmLS4T",,,,255,en,The Consulate 
916,Steve Weaver ,@SteveWeaverTEFL·2022年12月22日,2022-12-22,"So, instead of going abroad to a country with a US consulate and claim asylum, you put yourself in the hands of criminals, then drag your family through a jungle?",1,,7,144,en,The Consulate 
917,CCTV+,@CCTV_Plus·2022年12月22日,2022-12-22,"China's Consulate General in Bandar Abbas was officially opened on Wednesday in the capital of Hormuzgan Province on the southern coast of Iran, marking the establishment of China's first consulate general in Iran.https://cctvplus.com/news/20221222/8304684.shtml#!language=1…",,,,158,en,The Consulate 
918,Bourgnewian Imperial News,@matthewprimous·2022年12月22日,2022-12-22,"""The Bourgnewian Commonwealth would like to thank the troops. Our Allies in America, Ireland, Israel, Germany, Great Britain, Ukraine, and all else for keeping the world safe.""-Bourgnew's Consulate",,,,25,en,The Consulate 
919,Samuel Quinn,@mans_a_quinn·2022年12月22日,2022-12-22,"Appalled by the treatment at the Turkish embassy/consulate in Oman. No response or reasoning, No appeal allowed and poor treatment at the embassy towards a travelling party. @aysesozenusluer @TCMuskatBE @MFATurkiye we expect better!",4,2,2,274,en,The Consulate 
920,Wendy Puerto,@SusanTa72587111·2022年12月22日,2022-12-22,A woman waiting in Barcelona police station gave us some money after ours was stolen from our car parked outside we were on holiday the kids were tired & hungry it was late  in the day to get to the British consulate to sort it out,,,5,131,en,The Consulate 
921,dosgatosinCanberra,@dosgatosin·2022年12月22日,2022-12-22,are we sure the tubby cossack is in the consulate,1,,1,192,en,The Consulate 
922,CallMeTexx,@CallMeTexx·2022年12月22日,2022-12-22,Excerpt: It alleges that Chinese consulate officials “targeted” at least 11 candidates in the Greater Toronto Area in the October 2019 contest — and that Beijing’s objective was to “influence government officials into taking specific stances on China’s issues of interest.”,,7,12,425,en,The Consulate 
923,andoria1,@OliwiaHowe·2022年12月22日,2022-12-22,“Human Trafficking” in the Resort of Havana: The Mexican Consulate in Montreal knew about it,,,,4,en,The Consulate 
924,Lizard,@Murder_Lizard·2022年12月22日,2022-12-22,I hope the embassy is nicer than the consulate,1,,1,29,en,The Consulate 
925,旋仔互fo ,@xuanmei0601·2022年12月22日,2022-12-22,"China's Consulate General in Bandar Abbas was officially opened on Wednesday in the capital of Hormuzgan Province, marking the establishment of China's first consulate general in #Iran.",,,,50,en,The Consulate 
926,Consulate General of Malaysia in Hong Kong,@MYCGHKSAR·2022年12月22日,2022-12-22,"Welcome to Hong Kong! The Consulate General welcomes Mr. Yoganthiran Manikam, our new Vice Consul (Tourism), Malaysia Tourism Promotion Board (Tourism Malaysia) #HongKong.",,,12,296,en,The Consulate 
927,Gow Davy,@gowdavy·2022年12月22日,2022-12-22,How much does it cost to run the English Consulate in Edinburgh and the Colonial office?,2,,,62,en,The Consulate 
928,Kenya Consulate Los Angeles,@KenyaConsulLA·2022年12月22日,2022-12-22,Wishing you a fun-filled Holiday season and brightest wishes for a Happy New Year! With love on behalf of the Consulate team#BaloziLA,,,3,502,en,The Consulate 
929,garb site,@garbsite·2022年12月22日,2022-12-22,Get your gun and go down to the Ukraine consulate and enlist. You can catch the flight back with Z.,,,,9,en,The Consulate 
930,Canada in the UAE,@CanadainUAE·2022年12月22日,2022-12-22,The Embassy of Canada in Abu Dhabi and the Consulate General in Dubai are closed on MON 26 Dec and TUE 27 Dec 2022 for Christmas and Boxing days. #CanadiansintheUAE requiring emergency consular assistance can  sos@international.gc.ca ortoll free 800-014-0145,,,2,503,en,The Consulate 
931,vijay banga,@lekh27·2022年12月22日,2022-12-22,"China state-affiliated mediaChina's Consulate General in Bandar Abbas was officially opened on Wednesday in the capital of Hormuzgan Province on the southern coast of Iran, marking the establishment of China's first consulate general in Iran",,,,23,en,The Consulate 
932,在メルボルン日本国総領事館,@japan_in_mel·2022年12月22日,2022-12-22,"Due to the upcoming public holidays, the Consulate-General of Japan in Melbourne will be closed from Mon 26 Dec - Tues 27 Dec and Thurs 29 Dec - Tues 3 Jan 2023. The Consulate will be open on Wed 28 Dec and will reopen next year on Wed 4 Jan 2023. Happy Holidays!",,,1,491,en,The Consulate 
933,China.org.cn,@chinaorgcn·2022年12月22日,2022-12-22,"China's Consulate General in Bandar Abbas was officially opened on Wednesday in the capital of Hormuzgan Province on the southern coast of Iran, marking the establishment of China's first consulate general in Iran. http://china.org.cn/world/2022-12/22/content_85022124.htm…",,2,1,"1,124",en,The Consulate 
934,Nisha ,@nishac12300·2022年12月22日,2022-12-22,"After KSRTC driver 'AC' gave a false statement, he got a job as a driver at the UAE Consulate. Isn't it suspicious ? ?How did 'AC', the bus driver who claims to have been to Attingal at 3.40, witness the accident at Pallipuram 12 km away at 3.40 ?#Justice4Balabhaskar",2,39,27,261,en,The Consulate 
935,Minority Report,@MichaelMcGaughy·2022年12月22日,2022-12-22,"In fact all American touch points in last month have been poor experiences. Dealing with the local US consulate was confusing, expensive and time consuming, Fedex is expensive and has bad service. My son needs to wait a month in Florida for appointment to get an ID",1,,,146,en,The Consulate 
936,roberto neccia,@neccia1·2022年12月22日,2022-12-22,Significant step.The “looking east policy” is now more than a concept. Bandar Abbas is a relevant strategic area for the entire region.China opens 1st consulate general in #Iran - People's Daily Online http://en.people.cn/n3/2022/1222/c90000-10186936.html#.Y6PfPD6AQ0E.twitter…,,2,4,449,en,The Consulate 
937,hardev singh,@hardevs51524737·2022年12月22日,2022-12-22,"@TorontoCGI I applied for passport renewal. According to the BLS website the timeline of the process is 8 weeks but now its 11th week and nothing is updated. I visited the consulate office in Toronto, It says pending from Amritsar  &Amritsar says it's pending from toronto",,2,1,88,en,The Consulate 
938,Piyusha Khanna,@Piyushakhanna·2022年12月22日,2022-12-22,The US consulate in Hyderabad is experiencing 4-6 week processing times compared to a week at all other consulates and workers are getting immensely affected. What’s worse is not knowing why that is and the fact that appointments are still being released inspite of such backlogs.,,,1,59,en,The Consulate 
939,eridanusInTheSky,@EridanusIn·2022年12月22日,2022-12-22,"Close a consulate. They’ll do the same to Canada, but so what? We don’t have any sway over their behaviour anyway. Cut the number of student visas, increase covert monitoring of foreign nationals, implement a foreign agent registry. Basically, get into the present.",,,1,51,en,The Consulate 
940,aotf,@aotf7770777·2022年12月22日,2022-12-22,"If you have any information concerning the whereabouts of Madalina Cojocari, please contact the the Cornelius Police Department at (704) 892-7773. You may also contact your local FBI office, the nearest American Embassy or Consulate,http://tips.fbi.gov https://lm.facebook.com/l.php?u=https://meaww.com/heartbreaking-final-footage-of-11-year-old-madalina-cojocari-released-as-mom-dianas-story-shredded?fbclid%3DIwAR1je9v43dY1QGuUsOpu60WK1KxwONPhcJUy4VCH5FtyUMSvvLBAW4z4pPg&h=AT1od4E46cO5hCZK4jnxPOnRtGLJhm-aWOIOIdyBoOKee1MQcOF4sefI5EgIbE04pFFYnzxsRqSakMwG4Zjr7HBf5_MWygTG9uxOcchlHo8y9d9cluUljKSWodkGfv6x8J48UEn50WEZD6M&s=1&mibextid=ncKXMA…",,,,89,en,The Consulate 
